track_id,attributes,custom_attributes,loaded_at
66tkDkPsznE5zIHNt4QkXB,"{""album"": {""album_type"": ""single"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/5v7PsESglCFeVcb7wNEWIW""}, ""href"": ""https://api.spotify.com/v1/albums/5v7PsESglCFeVcb7wNEWIW"", ""id"": ""5v7PsESglCFeVcb7wNEWIW"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b2735293681f1d72c22430e382e0"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e025293681f1d72c22430e382e0"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d000048515293681f1d72c22430e382e0"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Tieduprightnow"", ""release_date"": ""2018-04-27"", ""release_date_precision"": ""day"", ""total_tracks"": 1, ""type"": ""album"", ""uri"": ""spotify:album:5v7PsESglCFeVcb7wNEWIW""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""disc_number"": 1, ""duration_ms"": 249956, ""explicit"": false, ""external_ids"": {""isrc"": ""FRU701800011""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/66tkDkPsznE5zIHNt4QkXB""}, ""href"": ""https://api.spotify.com/v1/tracks/66tkDkPsznE5zIHNt4QkXB"", ""id"": ""66tkDkPsznE5zIHNt4QkXB"", ""is_local"": false, ""is_playable"": true, ""name"": ""Tieduprightnow"", ""popularity"": 78, ""preview_url"": null, ""track_number"": 1, ""type"": ""track"", ""uri"": ""spotify:track:66tkDkPsznE5zIHNt4QkXB""}","{""rank_in_artist"": 1}",2025-06-10
0hhXziDUO0wNYPsstDQWN6,"{""album"": {""album_type"": ""single"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/0cIynhird3mHUUs71R7zsj""}, ""href"": ""https://api.spotify.com/v1/albums/0cIynhird3mHUUs71R7zsj"", ""id"": ""0cIynhird3mHUUs71R7zsj"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b273cb0697945af18f523fa11217"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e02cb0697945af18f523fa11217"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d00004851cb0697945af18f523fa11217"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Overnight"", ""release_date"": ""2017-06-21"", ""release_date_precision"": ""day"", ""total_tracks"": 1, ""type"": ""album"", ""uri"": ""spotify:album:0cIynhird3mHUUs71R7zsj""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""disc_number"": 1, ""duration_ms"": 219604, ""explicit"": false, ""external_ids"": {""isrc"": ""FRU701700028""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/0hhXziDUO0wNYPsstDQWN6""}, ""href"": ""https://api.spotify.com/v1/tracks/0hhXziDUO0wNYPsstDQWN6"", ""id"": ""0hhXziDUO0wNYPsstDQWN6"", ""is_local"": false, ""is_playable"": true, ""name"": ""Overnight"", ""popularity"": 74, ""preview_url"": null, ""track_number"": 1, ""type"": ""track"", ""uri"": ""spotify:track:0hhXziDUO0wNYPsstDQWN6""}","{""rank_in_artist"": 2}",2025-06-10
0rdWkO7ncrh1lrJGDmLq9L,"{""album"": {""album_type"": ""single"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/0ugE0qpkFDNLYFmNiUOOKA""}, ""href"": ""https://api.spotify.com/v1/albums/0ugE0qpkFDNLYFmNiUOOKA"", ""id"": ""0ugE0qpkFDNLYFmNiUOOKA"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b273355c1ef4d4638829c39bcfd8"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e02355c1ef4d4638829c39bcfd8"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d00004851355c1ef4d4638829c39bcfd8"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Gamesofluck"", ""release_date"": ""2016-10-28"", ""release_date_precision"": ""day"", ""total_tracks"": 1, ""type"": ""album"", ""uri"": ""spotify:album:0ugE0qpkFDNLYFmNiUOOKA""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""disc_number"": 1, ""duration_ms"": 348093, ""explicit"": false, ""external_ids"": {""isrc"": ""FRU701600048""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/0rdWkO7ncrh1lrJGDmLq9L""}, ""href"": ""https://api.spotify.com/v1/tracks/0rdWkO7ncrh1lrJGDmLq9L"", ""id"": ""0rdWkO7ncrh1lrJGDmLq9L"", ""is_local"": false, ""is_playable"": true, ""name"": ""Gamesofluck"", ""popularity"": 73, ""preview_url"": null, ""track_number"": 1, ""type"": ""track"", ""uri"": ""spotify:track:0rdWkO7ncrh1lrJGDmLq9L""}","{""rank_in_artist"": 3}",2025-06-10
1qtiESAzfGMw3YqJvI97ki,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/6tNAnVG8xrmMbINuWutrNy""}, ""href"": ""https://api.spotify.com/v1/albums/6tNAnVG8xrmMbINuWutrNy"", ""id"": ""6tNAnVG8xrmMbINuWutrNy"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b273d26bc8655d6132c9e243f82e"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e02d26bc8655d6132c9e243f82e"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d00004851d26bc8655d6132c9e243f82e"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Parcels"", ""release_date"": ""2018-10-12"", ""release_date_precision"": ""day"", ""total_tracks"": 12, ""type"": ""album"", ""uri"": ""spotify:album:6tNAnVG8xrmMbINuWutrNy""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""disc_number"": 1, ""duration_ms"": 237227, ""explicit"": false, ""external_ids"": {""isrc"": ""FRU701800034""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/1qtiESAzfGMw3YqJvI97ki""}, ""href"": ""https://api.spotify.com/v1/tracks/1qtiESAzfGMw3YqJvI97ki"", ""id"": ""1qtiESAzfGMw3YqJvI97ki"", ""is_local"": false, ""is_playable"": true, ""name"": ""Lightenup"", ""popularity"": 73, ""preview_url"": null, ""track_number"": 2, ""type"": ""track"", ""uri"": ""spotify:track:1qtiESAzfGMw3YqJvI97ki""}","{""rank_in_artist"": 4}",2025-06-10
5tUgNChqKSz7ezdwtP9juP,"{""album"": {""album_type"": ""single"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/1cEohOuRI90FBrWx9DRkJ4""}, ""href"": ""https://api.spotify.com/v1/albums/1cEohOuRI90FBrWx9DRkJ4"", ""id"": ""1cEohOuRI90FBrWx9DRkJ4"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b273548c1f7580be62722ff70f53"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e02548c1f7580be62722ff70f53"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d00004851548c1f7580be62722ff70f53"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Yougotmefeeling"", ""release_date"": ""2025-05-06"", ""release_date_precision"": ""day"", ""total_tracks"": 2, ""type"": ""album"", ""uri"": ""spotify:album:1cEohOuRI90FBrWx9DRkJ4""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""disc_number"": 1, ""duration_ms"": 183462, ""explicit"": false, ""external_ids"": {""isrc"": ""DE1NZ2500002""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/5tUgNChqKSz7ezdwtP9juP""}, ""href"": ""https://api.spotify.com/v1/tracks/5tUgNChqKSz7ezdwtP9juP"", ""id"": ""5tUgNChqKSz7ezdwtP9juP"", ""is_local"": false, ""is_playable"": true, ""name"": ""Yougotmefeeling"", ""popularity"": 71, ""preview_url"": null, ""track_number"": 1, ""type"": ""track"", ""uri"": ""spotify:track:5tUgNChqKSz7ezdwtP9juP""}","{""rank_in_artist"": 5}",2025-06-10
2IFaUS63AIAr9P46W1lEwt,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/6tNAnVG8xrmMbINuWutrNy""}, ""href"": ""https://api.spotify.com/v1/albums/6tNAnVG8xrmMbINuWutrNy"", ""id"": ""6tNAnVG8xrmMbINuWutrNy"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b273d26bc8655d6132c9e243f82e"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e02d26bc8655d6132c9e243f82e"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d00004851d26bc8655d6132c9e243f82e"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Parcels"", ""release_date"": ""2018-10-12"", ""release_date_precision"": ""day"", ""total_tracks"": 12, ""type"": ""album"", ""uri"": ""spotify:album:6tNAnVG8xrmMbINuWutrNy""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""disc_number"": 1, ""duration_ms"": 327399, ""explicit"": false, ""external_ids"": {""isrc"": ""FRU701800040""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/2IFaUS63AIAr9P46W1lEwt""}, ""href"": ""https://api.spotify.com/v1/tracks/2IFaUS63AIAr9P46W1lEwt"", ""id"": ""2IFaUS63AIAr9P46W1lEwt"", ""is_local"": false, ""is_playable"": true, ""name"": ""IknowhowIfeel"", ""popularity"": 68, ""preview_url"": null, ""track_number"": 8, ""type"": ""track"", ""uri"": ""spotify:track:2IFaUS63AIAr9P46W1lEwt""}","{""rank_in_artist"": 6}",2025-06-10
2PHMNg5e3xMGR0oTLmdj0U,"{""album"": {""album_type"": ""single"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/691R6VuIS22JxvlJu9IJxY""}, ""href"": ""https://api.spotify.com/v1/albums/691R6VuIS22JxvlJu9IJxY"", ""id"": ""691R6VuIS22JxvlJu9IJxY"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b27381c8d0a7ac206bc5f560ed30"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e0281c8d0a7ac206bc5f560ed30"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d0000485181c8d0a7ac206bc5f560ed30"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Anotherclock"", ""release_date"": ""2016-06-24"", ""release_date_precision"": ""day"", ""total_tracks"": 1, ""type"": ""album"", ""uri"": ""spotify:album:691R6VuIS22JxvlJu9IJxY""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""disc_number"": 1, ""duration_ms"": 240317, ""explicit"": false, ""external_ids"": {""isrc"": ""FRU701600037""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/2PHMNg5e3xMGR0oTLmdj0U""}, ""href"": ""https://api.spotify.com/v1/tracks/2PHMNg5e3xMGR0oTLmdj0U"", ""id"": ""2PHMNg5e3xMGR0oTLmdj0U"", ""is_local"": false, ""is_playable"": true, ""name"": ""Anotherclock"", ""popularity"": 66, ""preview_url"": null, ""track_number"": 1, ""type"": ""track"", ""uri"": ""spotify:track:2PHMNg5e3xMGR0oTLmdj0U""}","{""rank_in_artist"": 7}",2025-06-10
5GGHmGNZYnVSdRERLUSB4w,"{""album"": {""album_type"": ""single"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/2D8xau8LbKERnclFx8p4Ug""}, ""href"": ""https://api.spotify.com/v1/albums/2D8xau8LbKERnclFx8p4Ug"", ""id"": ""2D8xau8LbKERnclFx8p4Ug"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b273971c3528c0aee5a0d1c61ec5"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e02971c3528c0aee5a0d1c61ec5"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d00004851971c3528c0aee5a0d1c61ec5"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Leaveyourlove"", ""release_date"": ""2024-10-23"", ""release_date_precision"": ""day"", ""total_tracks"": 1, ""type"": ""album"", ""uri"": ""spotify:album:2D8xau8LbKERnclFx8p4Ug""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""disc_number"": 1, ""duration_ms"": 231490, ""explicit"": false, ""external_ids"": {""isrc"": ""DE1NZ2400001""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/5GGHmGNZYnVSdRERLUSB4w""}, ""href"": ""https://api.spotify.com/v1/tracks/5GGHmGNZYnVSdRERLUSB4w"", ""id"": ""5GGHmGNZYnVSdRERLUSB4w"", ""is_local"": false, ""is_playable"": true, ""name"": ""Leaveyourlove"", ""popularity"": 66, ""preview_url"": null, ""track_number"": 1, ""type"": ""track"", ""uri"": ""spotify:track:5GGHmGNZYnVSdRERLUSB4w""}","{""rank_in_artist"": 8}",2025-06-10
0krZJTkVX0szMqd1VYBGK4,"{""album"": {""album_type"": ""single"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/6sbkXlpjVLMg7D5lSiawXA""}, ""href"": ""https://api.spotify.com/v1/albums/6sbkXlpjVLMg7D5lSiawXA"", ""id"": ""6sbkXlpjVLMg7D5lSiawXA"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b273b8c55eed846d580de39fd324"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e02b8c55eed846d580de39fd324"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d00004851b8c55eed846d580de39fd324"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Safeandsound"", ""release_date"": ""2025-03-12"", ""release_date_precision"": ""day"", ""total_tracks"": 2, ""type"": ""album"", ""uri"": ""spotify:album:6sbkXlpjVLMg7D5lSiawXA""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""disc_number"": 1, ""duration_ms"": 277617, ""explicit"": false, ""external_ids"": {""isrc"": ""DE1NZ2500001""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/0krZJTkVX0szMqd1VYBGK4""}, ""href"": ""https://api.spotify.com/v1/tracks/0krZJTkVX0szMqd1VYBGK4"", ""id"": ""0krZJTkVX0szMqd1VYBGK4"", ""is_local"": false, ""is_playable"": true, ""name"": ""Safeandsound"", ""popularity"": 65, ""preview_url"": null, ""track_number"": 1, ""type"": ""track"", ""uri"": ""spotify:track:0krZJTkVX0szMqd1VYBGK4""}","{""rank_in_artist"": 9}",2025-06-10
7z5R6cbZpB4njz080aA6u2,"{""album"": {""album_type"": ""single"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/4ptXy3D8sAopLdffBms1nG""}, ""href"": ""https://api.spotify.com/v1/albums/4ptXy3D8sAopLdffBms1nG"", ""id"": ""4ptXy3D8sAopLdffBms1nG"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b273665935dbd59da831a9895716"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e02665935dbd59da831a9895716"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d00004851665935dbd59da831a9895716"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Hideout"", ""release_date"": ""2017-01-27"", ""release_date_precision"": ""day"", ""total_tracks"": 5, ""type"": ""album"", ""uri"": ""spotify:album:4ptXy3D8sAopLdffBms1nG""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA""}, ""href"": ""https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA"", ""id"": ""3oKRxpszQKUjjaHz388fVA"", ""name"": ""Parcels"", ""type"": ""artist"", ""uri"": ""spotify:artist:3oKRxpszQKUjjaHz388fVA""}], ""disc_number"": 1, ""duration_ms"": 266454, ""explicit"": false, ""external_ids"": {""isrc"": ""FRU701600051""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/7z5R6cbZpB4njz080aA6u2""}, ""href"": ""https://api.spotify.com/v1/tracks/7z5R6cbZpB4njz080aA6u2"", ""id"": ""7z5R6cbZpB4njz080aA6u2"", ""is_local"": false, ""is_playable"": true, ""name"": ""Hideout"", ""popularity"": 65, ""preview_url"": null, ""track_number"": 3, ""type"": ""track"", ""uri"": ""spotify:track:7z5R6cbZpB4njz080aA6u2""}","{""rank_in_artist"": 10}",2025-06-10
3ZOEytgrvLwQaqXreDs2Jx,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/6deiaArbeoqp1xPEGdEKp1""}, ""href"": ""https://api.spotify.com/v1/albums/6deiaArbeoqp1xPEGdEKp1"", ""id"": ""6deiaArbeoqp1xPEGdEKp1"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e02de1af2785a83cc660155a0c4"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d00004851de1af2785a83cc660155a0c4"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""By the Way (Deluxe Edition)"", ""release_date"": ""2002-07-09"", ""release_date_precision"": ""day"", ""total_tracks"": 18, ""type"": ""album"", ""uri"": ""spotify:album:6deiaArbeoqp1xPEGdEKp1""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""disc_number"": 1, ""duration_ms"": 269000, ""explicit"": false, ""external_ids"": {""isrc"": ""USWB10201694""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/3ZOEytgrvLwQaqXreDs2Jx""}, ""href"": ""https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx"", ""id"": ""3ZOEytgrvLwQaqXreDs2Jx"", ""is_local"": false, ""is_playable"": true, ""name"": ""Can't Stop"", ""popularity"": 89, ""preview_url"": null, ""track_number"": 7, ""type"": ""track"", ""uri"": ""spotify:track:3ZOEytgrvLwQaqXreDs2Jx""}","{""rank_in_artist"": 1}",2025-06-10
